,ghi,dni,dhi,temp_air,wind_speed,mydatetime,myTZtimestamp,Rad1h,TTT,PPPP,FF,Rad1wh,Rad1Energy,mytimestamp,ACSim,CellTempSim,DCSim
2024-05-28 22:00:00+00:00,0.0,0.0,0.0,13.42,2.57,2024-05-28 22:00:00.000,2024-05-28 22:00:00,0.0,13.42,101780.0,2.57,0.0,0.0,1716926400.0,-0.11,13.42,0.0
2024-05-28 23:00:00+00:00,0.0,0.0,0.0,12.42,2.57,2024-05-28 23:00:00.000,2024-05-28 23:00:00,0.0,12.42,101750.0,2.57,0.0,0.0,1716930000.0,-0.11,12.42,-0.0
2024-05-29 00:00:00+00:00,0.0,0.0,0.0,11.62,2.57,2024-05-29 00:00:00.000,2024-05-29 00:00:00,0.0,11.62,101730.0,2.57,0.0,0.0,1716933600.0,-0.11,11.62,0.0
2024-05-29 01:00:00+00:00,0.0,0.0,0.0,10.82,2.57,2024-05-29 01:00:00.000,2024-05-29 01:00:00,0.0,10.82,101680.0,2.57,0.0,0.0,1716937200.0,-0.11,10.82,0.0
2024-05-29 02:00:00+00:00,0.0,0.0,0.0,10.32,3.09,2024-05-29 02:00:00.000,2024-05-29 02:00:00,0.0,10.32,101630.0,3.09,0.0,0.0,1716940800.0,-0.11,10.32,0.0
2024-05-29 03:00:00+00:00,0.0,0.0,0.0,10.32,3.09,2024-05-29 03:00:00.000,2024-05-29 03:00:00,0.0,10.32,101600.0,3.09,0.0,0.0,1716944400.0,-0.11,10.32,0.0
2024-05-29 04:00:00+00:00,16.666680000000003,0.0,16.666680000000003,10.92,3.09,2024-05-29 04:00:00.000,2024-05-29 04:00:00,60.0,10.92,101550.0,3.09,16.666680000000003,6.550005240000002,1716948000.0,10.801204653114011,11.334889816437022,12.350763184894035
2024-05-29 05:00:00+00:00,91.66674,0.0,91.0341505798832,12.12,3.09,2024-05-29 05:00:00.000,2024-05-29 05:00:00,330.0,12.12,101520.0,3.09,91.66674,36.02502882,1716951600.0,68.23377128270532,14.386214955707462,71.41764075824581
2024-05-29 06:00:00+00:00,191.66682000000003,0.0,188.9012017913902,13.92,3.09,2024-05-29 06:00:00.000,2024-05-29 06:00:00,690.0,13.92,101470.0,3.09,191.66682000000003,75.32506026000001,1716955200.0,143.9374092864975,18.622685704279746,149.50625351671025
2024-05-29 07:00:00+00:00,316.66692,12.736002831671975,306.5329811456014,16.02,3.6,2024-05-29 07:00:00.000,2024-05-29 07:00:00,1140.0,16.02,101440.0,3.6,316.66692,124.45009956000001,1716958800.0,240.4244240236121,23.634519550297632,249.21804285080248
2024-05-29 08:00:00+00:00,430.55590000000007,54.55186376464155,384.39968314464664,17.82,4.12,2024-05-29 08:00:00.000,2024-05-29 08:00:00,1550.0,17.82,101390.0,4.12,430.55590000000007,169.20846870000003,1716962400.0,327.49022142001127,27.93741142001281,339.371967353934
2024-05-29 09:00:00+00:00,513.8893,102.53167263148258,407.31617994338933,19.12,4.63,2024-05-29 09:00:00.000,2024-05-29 09:00:00,1850.0,19.12,101350.0,4.63,513.8893,201.95849490000003,1716966000.0,382.7463716055744,30.647338086729132,396.6870099788668
2024-05-29 10:00:00+00:00,566.6671200000001,142.74643196545384,403.3321766472842,20.12,4.63,2024-05-29 10:00:00.000,2024-05-29 10:00:00,2040.0,20.12,101280.0,4.63,566.6671200000001,222.70017816000004,1716969600.0,412.03927324768125,32.61241573802215,427.1063198545163
2024-05-29 11:00:00+00:00,569.4449000000001,142.31680403900995,402.7077037444866,20.62,4.63,2024-05-29 11:00:00.000,2024-05-29 11:00:00,2050.0,20.62,101220.0,4.63,569.4449000000001,223.79184570000004,1716973200.0,408.84550694119093,33.036033724590986,423.7886352677792
2024-05-29 12:00:00+00:00,533.3337600000001,111.1384781737077,407.5860349819796,20.62,4.63,2024-05-29 12:00:00.000,2024-05-29 12:00:00,1920.0,20.62,101160.0,4.63,533.3337600000001,209.60016768000006,1716976800.0,383.20797900033483,32.22936550135,397.1646357626116
2024-05-29 13:00:00+00:00,463.88926000000004,66.7212531037915,397.6169727481382,20.42,4.63,2024-05-29 13:00:00.000,2024-05-29 13:00:00,1670.0,20.42,101120.0,4.63,463.88926000000004,182.30847918000003,1716980400.0,338.7627994206142,30.63855967924354,351.0521369046131
2024-05-29 14:00:00+00:00,380.55586000000005,31.930893605705766,355.69256459740643,19.92,4.63,2024-05-29 14:00:00.000,2024-05-29 14:00:00,1370.0,19.92,101070.0,4.63,380.55586000000005,149.55845298000003,1716984000.0,282.7328300087126,28.406023684517333,292.9942126427762
2024-05-29 15:00:00+00:00,313.88914000000005,12.435326532749977,304.1448943071653,19.32,4.63,2024-05-29 15:00:00.000,2024-05-29 15:00:00,1130.0,19.32,101060.0,4.63,313.88914000000005,123.35843202000002,1716987600.0,233.06552634675265,26.292687291072166,241.59388460230335
2024-05-29 16:00:00+00:00,225.00018000000003,0.0,221.18895944408973,19.02,4.12,2024-05-29 16:00:00.000,2024-05-29 16:00:00,810.0,19.02,101000.0,4.12,225.00018000000003,88.42507074000001,1716991200.0,165.940630603971,24.16523888168541,172.21486957257844
2024-05-29 17:00:00+00:00,144.44456000000002,0.0,142.87383291827751,18.42,3.6,2024-05-29 17:00:00.000,2024-05-29 17:00:00,520.0,18.42,100970.0,3.6,144.44456000000002,56.76671208000001,1716994800.0,106.27003651177519,21.85897149920702,110.63147396115521
2024-05-29 18:00:00+00:00,77.77784000000001,0.0,77.77784000000001,17.72,3.6,2024-05-29 18:00:00.000,2024-05-29 18:00:00,280.0,17.72,100930.0,3.6,77.77784000000001,30.566691120000005,1716998400.0,56.54679166623082,19.592022511030905,59.39211313836697
2024-05-29 19:00:00+00:00,25.000020000000003,0.0,25.000020000000003,17.02,3.09,2024-05-29 19:00:00.000,2024-05-29 19:00:00,90.0,17.02,100930.0,3.09,25.000020000000003,9.825007860000001,1717002000.0,16.613763276972787,17.642334724655534,18.34131477592245
2024-05-29 20:00:00+00:00,0.0,0.0,0.0,16.22,3.09,2024-05-29 20:00:00.000,2024-05-29 20:00:00,0.0,16.22,100940.0,3.09,0.0,0.0,1717005600.0,-0.11,16.22,0.0
2024-05-29 21:00:00+00:00,0.0,0.0,0.0,15.22,3.09,2024-05-29 21:00:00.000,2024-05-29 21:00:00,0.0,15.22,100940.0,3.09,0.0,0.0,1717009200.0,-0.11,15.22,0.0
2024-05-29 22:00:00+00:00,0.0,0.0,0.0,14.62,3.09,2024-05-29 22:00:00.000,2024-05-29 22:00:00,0.0,14.62,100920.0,3.09,0.0,0.0,1717012800.0,-0.11,14.62,0.0
2024-05-29 23:00:00+00:00,0.0,0.0,0.0,14.22,3.09,2024-05-29 23:00:00.000,2024-05-29 23:00:00,0.0,14.22,100900.0,3.09,0.0,0.0,1717016400.0,-0.11,14.22,0.0
2024-05-30 00:00:00+00:00,0.0,0.0,0.0,13.62,2.57,2024-05-30 00:00:00.000,2024-05-30 00:00:00,0.0,13.62,100870.0,2.57,0.0,0.0,1717020000.0,-0.11,13.62,0.0
2024-05-30 01:00:00+00:00,0.0,0.0,0.0,13.32,2.57,2024-05-30 01:00:00.000,2024-05-30 01:00:00,0.0,13.32,100840.0,2.57,0.0,0.0,1717023600.0,-0.11,13.32,0.0
2024-05-30 02:00:00+00:00,0.0,0.0,0.0,13.02,2.57,2024-05-30 02:00:00.000,2024-05-30 02:00:00,0.0,13.02,100820.0,2.57,0.0,0.0,1717027200.0,-0.11,13.02,0.0
2024-05-30 03:00:00+00:00,0.0,0.0,0.0,12.62,2.57,2024-05-30 03:00:00.000,2024-05-30 03:00:00,0.0,12.62,100810.0,2.57,0.0,0.0,1717030800.0,-0.11,12.62,-0.0
2024-05-30 04:00:00+00:00,8.333340000000002,0.0,8.333340000000002,12.72,2.06,2024-05-30 04:00:00.000,2024-05-30 04:00:00,30.0,12.72,100800.0,2.06,8.333340000000002,3.275002620000001,1717034400.0,4.508199106764638,12.942149510832936,5.941292027809762
2024-05-30 05:00:00+00:00,47.222260000000006,0.0,47.054328860786136,13.52,2.06,2024-05-30 05:00:00.000,2024-05-30 05:00:00,170.0,13.52,100780.0,2.06,47.222260000000006,18.558348180000003,1717038000.0,33.74150520353506,14.774389934749289,35.91315296367589
2024-05-30 06:00:00+00:00,108.33342,0.0,107.44960248185366,14.62,2.06,2024-05-30 06:00:00.000,2024-05-30 06:00:00,390.0,14.62,100780.0,2.06,108.33342,42.57503406,1717041600.0,80.2291420056891,17.484485014131284,83.78291393306286
2024-05-30 07:00:00+00:00,186.11126000000002,0.0,183.50280711442542,15.72,2.06,2024-05-30 07:00:00.000,2024-05-30 07:00:00,670.0,15.72,100770.0,2.06,186.11126000000002,73.14172518000001,1717045200.0,138.60626960664283,20.61210450903467,143.99821562085302
2024-05-30 08:00:00+00:00,266.66688000000005,7.044607727804237,261.20595629771697,16.82,2.06,2024-05-30 08:00:00.000,2024-05-30 08:00:00,960.0,16.82,100750.0,2.06,266.66688000000005,104.80008384000003,1717048800.0,202.14897508724962,23.952978514586103,209.63124201058739
2024-05-30 09:00:00+00:00,336.11138000000005,19.62387022482741,322.7093956702353,17.42,2.06,2024-05-30 09:00:00.000,2024-05-30 09:00:00,1210.0,17.42,100740.0,2.06,336.11138000000005,132.09177234000003,1717052400.0,257.9629388712919,26.5506379850441,267.35602684174995
